active_native_radius,active_rank,carrier_id,identity_retained_mass,identity_terminal,identity_transport_residual,persistent_native_radius,persistent_rank,state_index
1.296890989015897e-10,4,mauna-loa-co2,0.9999999999999994,False,1.3252690263000794e-15,9.99999993922529e-09,4,192
1.210482098060004e-10,4,mauna-loa-co2,0.9999999999999994,False,1.1211600177223521e-15,9.99999860695766e-09,4,193
1.0734992530671677e-10,4,mauna-loa-co2,0.9999999999999998,False,1.1842037332056963e-15,9.999999717180685e-09,4,194
1.0926601831527357e-10,4,mauna-loa-co2,1.0,False,9.736107642151385e-16,9.999999606158383e-09,4,195
1.2054955272395324e-10,4,mauna-loa-co2,1.0,False,7.062115116391331e-16,9.99999905104687e-09,4,196
1.2589887919002482e-10,4,mauna-loa-co2,0.9999999999999996,False,1.0646910978187593e-15,9.999998273890753e-09,4,197
1.2106806391971418e-10,4,mauna-loa-co2,1.0,False,8.202405689706583e-16,9.999998495935358e-09,4,198
1.0115046578918009e-10,4,mauna-loa-co2,1.0,False,1.122871863971318e-15,9.99999993922529e-09,4,199
1.1162840308552445e-10,4,mauna-loa-co2,1.0,False,1.4651838505504829e-15,1.0000000272292198e-08,4,200
1.2604169526329623e-10,4,mauna-loa-co2,0.9999999999999997,False,1.1331933075028464e-15,9.999998717979963e-09,4,201
1.2286057971845603e-10,4,mauna-loa-co2,1.0,False,1.003371926052146e-15,9.99999993922529e-09,4,202
1.2111678849752936e-10,4,mauna-loa-co2,1.0,False,9.346337350322002e-16,9.999997385712334e-09,4,203
1.2115549192767852e-10,4,mauna-loa-co2,0.9999999999999997,False,9.856906265239477e-16,9.99999993922529e-09,4,204
1.101671586873125e-10,4,mauna-loa-co2,1.0,False,7.15571378859532e-16,9.999998829002266e-09,4,205
9.999925965541548e-11,4,mauna-loa-co2,1.0,False,9.68607146648386e-16,9.99999860695766e-09,4,206
1.0317906774355693e-10,4,mauna-loa-co2,0.9999999999999984,False,7.453678291613019e-16,9.999999273091476e-09,4,207
1.1319129091063592e-10,4,mauna-loa-co2,1.0,False,7.777436003019485e-16,9.999998940024568e-09,4,208
1.123116426901693e-10,4,mauna-loa-co2,1.0,False,9.233357945457726e-16,9.999999273091476e-09,4,209
1.1015893353314805e-10,4,mauna-loa-co2,0.9999999999999999,False,1.1522169373383943e-15,9.999999384113778e-09,4,210
9.999944731307407e-11,4,mauna-loa-co2,1.0,False,4.672463701758418e-16,9.999999828202988e-09,4,211
1.0258424631269883e-10,4,mauna-loa-co2,1.0,False,6.580114045162034e-16,9.999999384113778e-09,4,212
1.0870529018486205e-10,4,mauna-loa-co2,1.0,False,1.2896952463313792e-15,9.999999162069173e-09,4,213
1.0700407934215301e-10,4,mauna-loa-co2,1.0,False,7.733670719696617e-16,9.99999949513608e-09,4,214
1.10382321722775e-10,4,mauna-loa-co2,0.9999999999999988,False,8.624584504585662e-16,9.999999384113778e-09,4,215
1.1520748816716596e-10,4,mauna-loa-co2,0.9999999999999993,False,1.2547876237075613e-15,9.999999606158383e-09,4,216
1.0287864246253913e-10,4,mauna-loa-co2,0.9999999999999998,False,8.027059276227219e-16,9.999998495935358e-09,4,217
9.999913398168694e-11,4,mauna-loa-co2,1.0,False,1.4085028785982586e-15,9.999998829002266e-09,4,218
9.999890702132757e-11,4,mauna-loa-co2,1.0,False,8.354801645196181e-16,9.99999949513608e-09,4,219
1.1436310914628792e-10,4,mauna-loa-co2,1.0,False,9.099480626399432e-16,9.999999384113778e-09,4,220
1.1571528945149644e-10,4,mauna-loa-co2,0.9999999999999991,False,9.1239063089943e-16,9.999997829801544e-09,4,221
1.1198340296180469e-10,4,mauna-loa-co2,0.9999999999999994,False,1.4231072636296193e-15,9.999999606158383e-09,4,222
9.999954028141363e-11,4,mauna-loa-co2,0.9999999999999991,False,8.416194913406879e-16,9.99999949513608e-09,4,223
9.999975320547215e-11,4,mauna-loa-co2,1.0,False,1.1030171466369562e-15,9.999999828202988e-09,4,224
9.99992042437186e-11,4,mauna-loa-co2,1.0,False,5.286912967602015e-16,9.999999384113778e-09,4,225
1.0280600130517243e-10,4,mauna-loa-co2,0.9999999999999991,False,8.233037909935512e-16,1.0000000050247593e-08,4,226
9.999914281175749e-11,4,mauna-loa-co2,0.9999999999999994,False,9.85556002188411e-16,9.99999860695766e-09,4,227
9.999943018334576e-11,4,mauna-loa-co2,0.9999999999999997,False,8.43180245389036e-16,9.99999993922529e-09,4,228
9.999946357710159e-11,4,mauna-loa-co2,0.9999999999999998,False,8.710232455663467e-16,9.999999384113778e-09,4,229
9.999917068182453e-11,4,mauna-loa-co2,0.9999999999999999,False,8.603765215705494e-16,9.999996941623124e-09,4,230
9.999909358998872e-11,4,mauna-loa-co2,1.0,False,1.4608227965447346e-15,1.0000001160470617e-08,4,231
9.999928682542723e-11,4,mauna-loa-co2,0.9999999999999996,False,1.2061537092274922e-15,9.999999384113778e-09,4,232
9.999918780464416e-11,4,mauna-loa-co2,0.9999999999999997,False,1.2171320640322049e-15,9.999997940823846e-09,4,233
9.999931433079573e-11,4,mauna-loa-co2,1.0,False,8.80478338516597e-16,9.99999905104687e-09,4,234
9.999961513427528e-11,4,mauna-loa-co2,1.0,False,1.1852424480687392e-15,9.999999384113778e-09,4,235
9.99995463449884e-11,4,mauna-loa-co2,1.0,False,1.429220077214428e-15,1.0000000494336803e-08,4,236
9.999945423101637e-11,4,mauna-loa-co2,1.0,False,1.608734588125558e-15,9.999999828202988e-09,4,237
9.999924855457689e-11,4,mauna-loa-co2,1.0,False,9.657871620923677e-16,9.999999384113778e-09,4,238
9.999912218051269e-11,4,mauna-loa-co2,0.9999999999999983,False,9.395489470169434e-16,9.999999606158383e-09,4,239
9.999921878133118e-11,4,mauna-loa-co2,0.9999999999999994,False,8.875774500228842e-16,9.999999162069173e-09,4,240
9.999948584259998e-11,4,mauna-loa-co2,1.0,False,1.280332542278221e-15,9.999998273890753e-09,4,241
9.999927557762235e-11,4,mauna-loa-co2,0.9999999999999992,False,1.1301482677441585e-15,9.99999993922529e-09,4,242
9.999918829335348e-11,4,mauna-loa-co2,0.9999999999999981,False,9.285330938817029e-16,9.999999162069173e-09,4,243
9.999932981813618e-11,4,mauna-loa-co2,1.0,False,9.31067958294153e-16,1.0000000494336803e-08,4,244
9.999921939696096e-11,4,mauna-loa-co2,1.0,False,1.1880589958688948e-15,9.999999162069173e-09,4,245
9.999931493236992e-11,4,mauna-loa-co2,0.999999999999999,False,8.969825585626646e-16,9.999999273091476e-09,4,246
9.999952385692773e-11,4,mauna-loa-co2,1.0,False,9.861321361868394e-16,9.999999606158383e-09,4,247
9.999940771701167e-11,4,mauna-loa-co2,0.9999999999999987,False,1.0576356538409034e-15,9.999999717180685e-09,4,248
9.999919712203268e-11,4,mauna-loa-co2,1.0,False,8.157007100097784e-16,9.999998384913056e-09,4,249
9.999929113289751e-11,4,mauna-loa-co2,0.9999999999999997,False,1.161805211242356e-15,9.999999384113778e-09,4,250
9.999902108582909e-11,4,mauna-loa-co2,0.9999999999999998,False,8.80892377619425e-16,9.999998940024568e-09,4,251
9.999940893209375e-11,4,mauna-loa-co2,1.0,False,6.556292610130046e-16,9.99999949513608e-09,4,252
9.99993393388115e-11,4,mauna-loa-co2,1.0,False,7.805765654180689e-16,9.99999949513608e-09,4,253
9.999940560842023e-11,4,mauna-loa-co2,1.0,False,7.183679600075108e-16,9.999999717180685e-09,4,254
9.999917468359072e-11,4,mauna-loa-co2,1.0,False,6.967737969036735e-16,9.999998162868451e-09,4,255
9.999922553029794e-11,4,mauna-loa-co2,0.999999999999999,False,1.1777591181497492e-15,9.999999384113778e-09,4,256
9.999899199950536e-11,4,mauna-loa-co2,1.0,False,1.1727457368969967e-15,9.999998162868451e-09,4,257
9.999954137624229e-11,4,mauna-loa-co2,1.0,False,7.693545859996281e-16,9.99999993922529e-09,4,258
9.999959612116629e-11,4,mauna-loa-co2,1.0,False,5.355580336656388e-16,9.999999162069173e-09,4,259
9.99994016280837e-11,4,mauna-loa-co2,1.0,False,9.517598204584873e-16,1.0000000050247593e-08,4,260
9.999940084841595e-11,4,mauna-loa-co2,1.0,False,9.559095876776419e-16,9.999999384113778e-09,4,261
9.999930419473597e-11,4,mauna-loa-co2,0.9999999999999994,False,9.143500361136142e-16,9.999998829002266e-09,4,262
9.999910835511154e-11,4,mauna-loa-co2,0.9999999999999987,False,1.0863939713823846e-15,9.999997718779241e-09,4,263
9.99995005738e-11,4,mauna-loa-co2,1.0,False,6.866368936026266e-16,1.0000000050247593e-08,4,264
9.999938914235541e-11,4,mauna-loa-co2,0.9999999999999992,False,1.082507589341203e-15,9.999999273091476e-09,4,265
9.999911759143737e-11,4,mauna-loa-co2,0.9999999999999999,False,9.39558587482729e-16,9.999998940024568e-09,4,266
9.999952484664791e-11,4,mauna-loa-co2,1.0,False,1.6453582877494823e-15,9.999999273091476e-09,4,267
9.999952359018676e-11,4,mauna-loa-co2,0.9999999999999987,False,1.0682476041240382e-15,9.99999905104687e-09,4,268
9.999918975770205e-11,4,mauna-loa-co2,1.0,False,9.863285427942006e-16,9.99999860695766e-09,4,269
9.999938769122406e-11,4,mauna-loa-co2,1.0,False,1.2959920465378315e-15,9.999999384113778e-09,4,270
9.999951245211536e-11,4,mauna-loa-co2,1.0,False,4.947604495899348e-16,1.0000000050247593e-08,4,271
9.999923240802506e-11,4,mauna-loa-co2,1.0,False,9.747385378466101e-16,9.999999162069173e-09,4,272
9.999946316304738e-11,4,mauna-loa-co2,1.0,False,1.1817233914498025e-15,9.999999717180685e-09,4,273
9.99994782521219e-11,4,mauna-loa-co2,0.999999999999999,False,3.952281775838747e-16,9.999998829002266e-09,4,274
9.999952539311167e-11,4,mauna-loa-co2,1.0,False,8.530819052937788e-16,9.999998162868451e-09,4,275
9.999940637868154e-11,4,mauna-loa-co2,0.9999999999999996,False,9.698397826330495e-16,9.99999905104687e-09,4,276
9.99993764610155e-11,4,mauna-loa-co2,0.9999999999999994,False,1.0906979554455482e-15,9.999999162069173e-09,4,277
9.999954987050158e-11,4,mauna-loa-co2,1.0,False,1.3963066293540724e-15,9.999998940024568e-09,4,278
9.999955300249848e-11,4,mauna-loa-co2,1.0,False,1.0970694733063515e-15,9.999999273091476e-09,4,279
9.999940970089436e-11,4,mauna-loa-co2,1.0,False,6.594452565669074e-16,1.0000000938426012e-08,4,280
9.99992701067035e-11,4,mauna-loa-co2,1.0,False,1.0199315374991667e-15,9.999999606158383e-09,4,281
9.999952291409212e-11,4,mauna-loa-co2,0.9999999999999991,False,7.015221272109524e-16,9.999999717180685e-09,4,282
9.999973010155551e-11,4,mauna-loa-co2,0.9999999999999996,False,5.993643744236173e-16,9.999999828202988e-09,4,283
9.999937808173801e-11,4,mauna-loa-co2,0.9999999999999987,False,1.1721210985439174e-15,9.999999828202988e-09,4,284
9.999898389960268e-11,4,mauna-loa-co2,1.0,False,1.0652274049714563e-15,1.0000000716381408e-08,4,285
9.999939502040323e-11,4,mauna-loa-co2,0.9999999999999991,False,1.4394724168771362e-15,9.999998051846148e-09,4,286
9.999959179566265e-11,4,mauna-loa-co2,1.0,False,9.661948376749342e-16,9.999998940024568e-09,4,287
9.999921553070247e-11,4,mauna-loa-co2,1.0,False,1.292530569389833e-15,1.0000001160470617e-08,4,288
9.999955929064811e-11,4,mauna-loa-co2,1.0,False,9.752149705434536e-16,1.0000000050247593e-08,4,289
9.999936377763965e-11,4,mauna-loa-co2,1.0,False,8.43017926532192e-16,9.999998495935358e-09,4,290
9.999930466532463e-11,4,mauna-loa-co2,1.0,False,1.0699202023806027e-15,9.99999860695766e-09,4,291
9.999951885441077e-11,4,mauna-loa-co2,1.0,False,1.1634085848004187e-15,9.999998162868451e-09,4,292
9.999948667162144e-11,4,mauna-loa-co2,1.0,False,8.511404498649558e-16,9.999999828202988e-09,4,293
9.999949864038317e-11,4,mauna-loa-co2,1.0,False,1.2196070064609987e-15,9.999999717180685e-09,4,294
9.999970669268386e-11,4,mauna-loa-co2,0.9999999999999989,False,8.565028386580803e-16,9.999999717180685e-09,4,295
9.999941356641245e-11,4,mauna-loa-co2,0.9999999999999988,False,1.0009194019836687e-15,9.99999993922529e-09,4,296
9.999933182342498e-11,4,mauna-loa-co2,1.0,False,7.073422756487779e-16,9.999999828202988e-09,4,297
9.999931371615781e-11,4,mauna-loa-co2,0.9999999999999989,False,8.993441458127985e-16,9.999998940024568e-09,4,298
9.999933527223923e-11,4,mauna-loa-co2,1.0,False,8.683970700497727e-16,9.999998051846148e-09,4,299
9.999949670357974e-11,4,mauna-loa-co2,1.0,False,7.314212035084542e-16,9.999998717979963e-09,4,300
9.999943081835822e-11,4,mauna-loa-co2,0.9999999999999993,False,1.3292286531473493e-15,9.999998051846148e-09,4,301
9.999927327264962e-11,4,mauna-loa-co2,0.9999999999999998,False,1.1069365832241603e-15,9.999998495935358e-09,4,302
9.999925490580926e-11,4,mauna-loa-co2,1.0,False,6.362825912789909e-16,1.0000000272292198e-08,4,303
9.99994122544229e-11,4,mauna-loa-co2,1.0,False,8.87519012079012e-16,1.0000000272292198e-08,4,304
9.999928689830358e-11,4,mauna-loa-co2,1.0,False,7.655460074287222e-16,9.999998717979963e-09,4,305
9.999951607018023e-11,4,mauna-loa-co2,1.0,False,1.5009636614607304e-15,9.999999828202988e-09,4,306
9.999947698415049e-11,4,mauna-loa-co2,1.0,False,1.0056489198400619e-15,9.999999606158383e-09,4,307
9.999933579446716e-11,4,mauna-loa-co2,0.9999999999999999,False,8.404739096338146e-16,1.0000000050247593e-08,4,308
9.999912498028022e-11,4,mauna-loa-co2,1.0,False,9.1159368168928e-16,9.999998717979963e-09,4,309
9.999945484238179e-11,4,mauna-loa-co2,1.0,False,1.1706656964903968e-15,1.0000001160470617e-08,4,310
9.999913892989097e-11,4,mauna-loa-co2,1.0,False,9.672496057150911e-16,9.999999273091476e-09,4,311
9.999931378974215e-11,4,mauna-loa-co2,1.0,False,9.48709823070556e-16,9.99999949513608e-09,4,312
9.99994866139422e-11,4,mauna-loa-co2,0.9999999999999991,False,1.3132456838287094e-15,1.0000000050247593e-08,4,313
9.999919646233113e-11,4,mauna-loa-co2,1.0,False,1.0885748441657817e-15,9.999999273091476e-09,4,314
9.999900627619582e-11,4,mauna-loa-co2,1.0,False,1.1680175796335793e-15,9.99999949513608e-09,4,315
9.999944059094495e-11,4,mauna-loa-co2,1.0,False,1.015331322457939e-15,9.999998717979963e-09,4,316
9.999949904429576e-11,4,mauna-loa-co2,1.0,False,8.270780700350234e-16,9.999999162069173e-09,4,317
9.999945955485603e-11,4,mauna-loa-co2,1.0,False,5.798660588197252e-16,9.99999993922529e-09,4,318
9.999960608337148e-11,4,mauna-loa-co2,1.0,False,7.241038848031371e-16,9.999998940024568e-09,4,319
9.999942271883299e-11,4,mauna-loa-co2,1.0,False,5.689643660955302e-16,9.99999905104687e-09,4,320
9.999951072110206e-11,4,mauna-loa-co2,1.0,False,8.990398975930066e-16,9.999999384113778e-09,4,321
9.99991054075197e-11,4,mauna-loa-co2,0.9999999999999997,False,1.249720164835214e-15,9.999998273890753e-09,4,322
9.999918672132862e-11,4,mauna-loa-co2,1.0,False,7.277504558792378e-16,9.999997718779241e-09,4,323
9.999925057710482e-11,4,mauna-loa-co2,1.0,False,1.5918863635401015e-15,1.0000000272292198e-08,4,324
9.999925544102815e-11,4,mauna-loa-co2,1.0,False,1.0013724709528251e-15,9.99999993922529e-09,4,325
9.999931228052152e-11,4,mauna-loa-co2,0.9999999999999989,False,1.4836762884663173e-15,9.999999828202988e-09,4,326
9.999950921447417e-11,4,mauna-loa-co2,1.0,False,9.045819031798711e-16,9.999999828202988e-09,4,327
9.999913579580189e-11,4,mauna-loa-co2,1.0,False,5.520349024728696e-16,9.999999828202988e-09,4,328
9.999946325574974e-11,4,mauna-loa-co2,0.9999999999999998,False,6.464621940317258e-16,1.0000000050247593e-08,4,329
9.999880872717759e-11,4,mauna-loa-co2,0.9999999999999989,False,1.0099641211046971e-15,9.999998717979963e-09,4,330
9.999950387466433e-11,4,mauna-loa-co2,0.9999999999999999,False,9.512638313930316e-16,9.99999949513608e-09,4,331
9.999944806848007e-11,4,mauna-loa-co2,1.0,False,9.146533318194629e-16,9.999999717180685e-09,4,332
9.999946394409583e-11,4,mauna-loa-co2,1.0,False,7.500040439492517e-16,9.999999717180685e-09,4,333
9.999892213874744e-11,4,mauna-loa-co2,0.9999999999999999,False,1.117522403889212e-15,9.999997607756939e-09,4,334
9.999941086578118e-11,4,mauna-loa-co2,1.0,False,1.4733161618617014e-15,9.999997274690031e-09,4,335
9.999952396363052e-11,4,mauna-loa-co2,1.0,False,9.243669635608071e-16,9.999998495935358e-09,4,336
9.999889852586347e-11,4,mauna-loa-co2,1.0,False,1.5476456241162602e-15,9.999999384113778e-09,4,337
9.999946128676227e-11,4,mauna-loa-co2,0.9999999999999999,False,1.0362649128302309e-15,9.999999717180685e-09,4,338
9.999925864496489e-11,4,mauna-loa-co2,0.9999999999999993,False,1.1384557148561748e-15,9.999999384113778e-09,4,339
9.999960242960673e-11,4,mauna-loa-co2,1.0,False,8.495353955274961e-16,9.999997607756939e-09,4,340
9.999934678546515e-11,4,mauna-loa-co2,1.0,False,7.970285480547009e-16,1.0000000494336803e-08,4,341
9.999935959282281e-11,4,mauna-loa-co2,0.9999999999999992,False,1.0290426254203408e-15,9.999999384113778e-09,4,342
9.999972524041532e-11,4,mauna-loa-co2,1.0,False,7.72750261822092e-16,9.999998940024568e-09,4,343
9.999939906808685e-11,4,mauna-loa-co2,1.0,False,6.843674242431998e-16,9.999999162069173e-09,4,344
9.999941828701412e-11,4,mauna-loa-co2,0.9999999999999992,False,6.797598992431998e-16,9.999999384113778e-09,4,345
9.999921936994841e-11,4,mauna-loa-co2,1.0,False,9.570874156131232e-16,9.999998940024568e-09,4,346
9.999944806520525e-11,4,mauna-loa-co2,1.0,False,8.216054263165398e-16,9.99999905104687e-09,4,347
9.999940533000937e-11,4,mauna-loa-co2,0.9999999999999996,False,1.1014614165328767e-15,9.999998495935358e-09,4,348
9.999931242062347e-11,4,mauna-loa-co2,1.0,False,1.1172309164417467e-15,9.999998940024568e-09,4,349
9.999944877237202e-11,4,mauna-loa-co2,0.9999999999999997,False,1.2852834479882716e-15,9.999999162069173e-09,4,350
9.999956236399586e-11,4,mauna-loa-co2,0.9999999999999997,False,4.871466258211088e-16,9.999999273091476e-09,4,351
9.999900364486338e-11,4,mauna-loa-co2,1.0,False,7.730066771597439e-16,9.999998829002266e-09,4,352
9.999956740211089e-11,4,mauna-loa-co2,1.0,False,8.753799514257096e-16,9.999998384913056e-09,4,353
9.999950239492324e-11,4,mauna-loa-co2,0.9999999999999989,False,1.1190324123833818e-15,9.999999606158383e-09,4,354
9.999973308626869e-11,4,mauna-loa-co2,0.9999999999999991,False,6.648603477112112e-16,1.0000000272292198e-08,4,355
9.999963282158753e-11,4,mauna-loa-co2,1.0,False,6.4183176410020385e-16,1.0000000050247593e-08,4,356
9.999935443632183e-11,4,mauna-loa-co2,1.0,False,9.599723767058319e-16,9.999999717180685e-09,4,357
9.999923561836147e-11,4,mauna-loa-co2,1.0,False,7.22907159562768e-16,9.999998717979963e-09,4,358
9.999936516613855e-11,4,mauna-loa-co2,0.9999999999999998,False,9.316695020237859e-16,9.99999993922529e-09,4,359
9.999913822694832e-11,4,mauna-loa-co2,1.0,False,5.242177311716894e-16,9.99999905104687e-09,4,360
9.999950630641567e-11,4,mauna-loa-co2,1.0,False,9.734350400060527e-16,1.0000000050247593e-08,4,361
9.999898710441723e-11,4,mauna-loa-co2,0.9999999999999989,False,1.0074908632196644e-15,9.999999162069173e-09,4,362
9.999920986728107e-11,4,mauna-loa-co2,0.9999999999999993,False,1.4047631510031197e-15,9.999998829002266e-09,4,363
9.999922828081244e-11,4,mauna-loa-co2,1.0,False,7.390022988036158e-16,9.999998384913056e-09,4,364
9.999953902290655e-11,4,mauna-loa-co2,1.0,False,9.565177773858002e-16,9.99999905104687e-09,4,365
9.999958988167647e-11,4,mauna-loa-co2,1.0,False,5.445657199910463e-16,1.0000000050247593e-08,4,366
9.999968997531018e-11,4,mauna-loa-co2,1.0,False,9.265139190750963e-16,1.0000000272292198e-08,4,367
9.999945204094716e-11,4,mauna-loa-co2,0.9999999999999989,False,9.881584105683395e-16,9.999999162069173e-09,4,368
9.999915127816952e-11,4,mauna-loa-co2,1.0,False,7.263003066819346e-16,9.999999384113778e-09,4,369
1.1358252176173769e-10,4,enso-pacific-sst,1.0,False,8.701360977201583e-16,9.999997385712334e-09,4,0
1.1249107799451819e-10,4,enso-pacific-sst,0.9999999999999996,False,8.358136474780227e-16,9.999999717180685e-09,4,1
1.1075826018863084e-10,4,enso-pacific-sst,0.9999999999999992,False,8.725012056694667e-16,9.999999717180685e-09,4,2
1.1320736793633424e-10,4,enso-pacific-sst,1.0,False,6.00197294135252e-16,9.999999273091476e-09,4,3
9.999906993309369e-11,4,enso-pacific-sst,1.0,False,7.431852423085812e-16,1.0000000050247593e-08,4,4
1.0674774264979157e-10,4,enso-pacific-sst,1.0,False,5.651004387841553e-16,9.999998495935358e-09,4,5
1.0997203269560219e-10,4,enso-pacific-sst,0.9999999999999999,False,1.2296394135014044e-15,9.999999828202988e-09,4,6
1.0214674957219408e-10,4,enso-pacific-sst,1.0,False,5.106566646477944e-16,9.99999905104687e-09,4,7
9.999923795892008e-11,4,enso-pacific-sst,1.0,False,9.221441953032343e-16,1.0000000716381408e-08,4,8
9.999914650898551e-11,4,enso-pacific-sst,1.0,False,9.670811093006138e-16,9.999997940823846e-09,4,9
9.999956967279321e-11,4,enso-pacific-sst,1.0,False,8.019005714255657e-16,9.999999828202988e-09,4,10
9.999932521361312e-11,4,enso-pacific-sst,1.0,False,1.335516315527575e-15,9.999998384913056e-09,4,11
9.999899880580367e-11,4,enso-pacific-sst,1.0,False,8.631357441524712e-16,9.999999162069173e-09,4,12
9.99995800190949e-11,4,enso-pacific-sst,0.9999999999999997,False,1.057465758279745e-15,9.999999606158383e-09,4,13
9.999934543485223e-11,4,enso-pacific-sst,0.9999999999999993,False,6.533253382507654e-16,1.0000000050247593e-08,4,14
9.999935340282791e-11,4,enso-pacific-sst,1.0,False,1.05515275584534e-15,9.99999949513608e-09,4,15
9.999905973809885e-11,4,enso-pacific-sst,1.0,False,1.121260569089706e-15,1.0000000272292198e-08,4,16
9.999939030052595e-11,4,enso-pacific-sst,1.0,False,9.479179814358028e-16,1.0000000272292198e-08,4,17
9.999953073004654e-11,4,enso-pacific-sst,1.0,False,7.00538328808742e-16,9.999999273091476e-09,4,18
9.999938144371544e-11,4,enso-pacific-sst,1.0,False,9.600088577065425e-16,9.99999993922529e-09,4,19
9.999894998584136e-11,4,enso-pacific-sst,1.0,False,8.457735485042469e-16,9.999999162069173e-09,4,20
9.999930595898689e-11,4,enso-pacific-sst,0.9999999999999998,False,5.714971975026455e-16,9.99999905104687e-09,4,21
9.999926943103891e-11,4,enso-pacific-sst,0.9999999999999992,False,1.0135683909286602e-15,9.999998940024568e-09,4,22
1.1151957994766527e-10,4,enso-pacific-sst,1.0,False,5.409916559205591e-16,1.0000000050247593e-08,4,23
1.1163090162243741e-10,4,enso-pacific-sst,1.0,False,9.43752933667416e-16,9.999999606158383e-09,4,24
9.999935100948609e-11,4,enso-pacific-sst,1.0,False,1.2363143621730656e-15,9.99999949513608e-09,4,25
9.99994121581033e-11,4,enso-pacific-sst,0.9999999999999999,False,1.4491335605001064e-15,9.999999273091476e-09,4,26
1.0481525998621171e-10,4,enso-pacific-sst,1.0,False,8.957709264457326e-16,9.999998495935358e-09,4,27
9.999903371263822e-11,4,enso-pacific-sst,0.9999999999999997,False,6.454175024451014e-16,1.0000000272292198e-08,4,28
9.99991246742109e-11,4,enso-pacific-sst,1.0,False,6.969292097911457e-16,9.999999606158383e-09,4,29
1.0073034209133877e-10,4,enso-pacific-sst,0.9999999999999999,False,1.0012807909734706e-15,9.999999162069173e-09,4,30
1.0584140967900025e-10,4,enso-pacific-sst,0.9999999999999982,False,1.289769193147844e-15,9.999998273890753e-09,4,31
1.1178781732727204e-10,4,enso-pacific-sst,0.9999999999999989,False,7.245722216467436e-16,1.0000000494336803e-08,4,32
1.1857341118775803e-10,4,enso-pacific-sst,0.9999999999999992,False,7.079326608757266e-16,9.999999162069173e-09,4,33
1.2427088650209021e-10,4,enso-pacific-sst,0.9999999999999998,False,7.804105699652582e-16,9.999998051846148e-09,4,34
1.3270085133810932e-10,4,enso-pacific-sst,0.9999999999999983,False,7.828371305115059e-16,9.999998940024568e-09,4,35
1.394562812417866e-10,4,enso-pacific-sst,1.0,False,1.1315290148561254e-15,9.999997607756939e-09,4,36
1.3006828157865955e-10,4,enso-pacific-sst,1.0,False,7.757044302540456e-16,9.999997829801544e-09,4,37
1.3074244609314166e-10,4,enso-pacific-sst,1.0,False,1.3092903587108184e-15,9.99999860695766e-09,4,38
1.3116772947677046e-10,4,enso-pacific-sst,1.0,False,1.011116771639181e-15,9.999999717180685e-09,4,39
1.3399202946656926e-10,4,enso-pacific-sst,0.9999999999999987,False,1.5830964200447453e-15,9.99999949513608e-09,4,40
1.522434588909458e-10,4,enso-pacific-sst,1.0,False,8.027131615402232e-16,9.999998717979963e-09,4,41
1.550370682556835e-10,4,enso-pacific-sst,0.9999999999999974,False,1.211198641540827e-15,9.999998940024568e-09,4,42
1.4966586428433698e-10,4,enso-pacific-sst,0.9999999999999998,False,9.139052356825662e-16,9.99999905104687e-09,4,43
1.4533867026288695e-10,4,enso-pacific-sst,1.0,False,1.0617523694214781e-15,9.99999949513608e-09,4,44
1.613395709234798e-10,4,enso-pacific-sst,1.0,False,8.46845998109433e-16,9.99999993922529e-09,4,45
1.5432164425705406e-10,4,enso-pacific-sst,1.0,False,7.06267867980614e-16,9.999999273091476e-09,4,46
1.655977718304953e-10,4,enso-pacific-sst,0.9999999999999998,False,4.439058806921396e-16,1.0000000050247593e-08,4,47
1.8625251996191535e-10,4,enso-pacific-sst,0.9999999999999988,False,1.0735583103610316e-15,9.999998940024568e-09,4,48
1.7783275479904742e-10,4,enso-pacific-sst,1.0,False,1.0185275067400446e-15,9.999998495935358e-09,4,49
1.8254004168428076e-10,4,enso-pacific-sst,1.0,False,9.702737035428327e-16,9.999999606158383e-09,4,50
1.7996049147947165e-10,4,enso-pacific-sst,1.0,False,1.3750191073435225e-15,9.99999860695766e-09,4,51
1.7140022495776684e-10,4,enso-pacific-sst,0.9999999999999999,False,1.225561505696771e-15,9.999999717180685e-09,4,52
1.7433572771966733e-10,4,enso-pacific-sst,0.9999999999999998,False,1.5866193298245815e-15,1.0000000272292198e-08,4,53
1.7448287562214078e-10,4,enso-pacific-sst,0.9999999999999996,False,1.1835149589339407e-15,9.999999606158383e-09,4,54
1.7891384098582346e-10,4,enso-pacific-sst,1.0,False,9.267356602003686e-16,9.999998829002266e-09,4,55
1.774943086996655e-10,4,enso-pacific-sst,0.9999999999999983,False,1.1540962625199825e-15,9.99999905104687e-09,4,56
1.732710162746928e-10,4,enso-pacific-sst,1.0,False,1.1635179943175744e-15,9.999999717180685e-09,4,57
1.7353101308745884e-10,4,enso-pacific-sst,1.0,False,1.212128254164389e-15,9.999999384113778e-09,4,58
1.8268458164678939e-10,4,enso-pacific-sst,0.9999999999999978,False,1.1840003553635326e-15,9.999998829002266e-09,4,59
1.803552708372104e-10,4,enso-pacific-sst,1.0,False,5.621021128630219e-16,9.999999606158383e-09,4,60
1.791917842849406e-10,4,enso-pacific-sst,1.0,False,6.808100501114025e-16,9.999998940024568e-09,4,61
1.7296804679024924e-10,4,enso-pacific-sst,1.0,False,5.782095044946542e-16,9.99999993922529e-09,4,62
